order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior
5550,20126,prior,69,2,11,3
5551,22562,prior,4,1,10,9
5552,159903,prior,5,0,7,7
5553,43220,prior,4,2,14,30
5554,63177,prior,5,1,11,6
5555,143273,prior,7,2,9,30
5556,198930,prior,8,0,19,9
5557,121754,prior,8,0,12,13
5558,113995,prior,26,3,14,6
5559,12657,prior,27,6,16,6
5560,146754,prior,19,2,22,2
5561,24081,prior,1,0,19,NULL
5562,122629,prior,22,1,13,14
5563,163278,prior,3,6,19,30
5564,41586,prior,5,3,10,10
5565,170693,prior,17,0,12,14
5566,78370,prior,26,3,15,12
5567,58141,prior,10,3,13,17
5568,151030,prior,8,3,12,1
5569,36621,prior,7,2,13,28
5570,13782,prior,2,1,15,15
5571,51180,prior,23,2,21,3
5572,18177,prior,4,3,13,1
5573,161209,prior,12,0,10,8
5574,193971,prior,2,3,1,27
5575,5789,prior,5,5,12,30
5576,179373,prior,3,5,22,1
5577,59959,prior,9,1,17,5
5578,133398,prior,6,2,17,30
5579,28820,prior,4,3,5,15
5580,115925,prior,25,2,13,4
5581,101945,prior,2,0,17,7
5582,47496,prior,4,2,14,2
5583,121182,prior,41,4,13,6
5584,3219,prior,25,6,8,4
5585,139740,prior,21,6,13,8
5586,197523,prior,28,5,12,5
5587,16612,prior,9,1,17,8
5588,19029,prior,2,6,11,21
5589,98935,prior,24,4,16,1
5590,76801,prior,4,2,17,13
5591,182183,prior,12,0,17,7
5592,71937,prior,7,4,10,30
5593,112968,prior,35,5,17,4
5594,192906,prior,18,3,20,2
5595,155027,prior,39,0,13,0
5596,107327,prior,28,6,18,1
5597,146478,prior,92,0,7,2
5598,117057,prior,54,4,10,1
5599,27750,prior,1,3,21,NULL
5600,194491,prior,2,5,15,14
5601,169644,prior,9,0,14,14
5602,60401,prior,12,0,9,30
5603,16492,prior,7,4,15,3
5604,106826,prior,37,2,10,4
5605,157129,prior,4,6,8,5
5606,27366,train,8,6,17,6
5607,67301,prior,5,3,18,6
5608,2655,prior,22,5,16,8
5609,91027,prior,1,1,3,NULL
5610,49522,prior,40,0,17,5
5611,136986,train,7,5,17,13
5612,34792,prior,1,4,20,NULL
5613,106330,prior,20,1,8,3
5614,6915,prior,18,3,18,6
5615,98520,prior,9,6,16,30
5616,23040,prior,3,2,13,7
5617,65161,prior,8,4,18,1
5618,90146,prior,5,5,10,6
5619,31467,train,12,3,15,9
5620,54463,prior,76,4,7,4
5621,28917,prior,17,6,16,6
5622,25877,prior,2,3,10,9
5623,98631,prior,10,3,17,20
5624,123627,prior,4,1,14,27
5625,4326,prior,11,5,9,8
5626,89509,prior,43,1,13,6
5627,157607,prior,14,3,19,4
5628,160586,prior,10,1,19,30
5629,52860,prior,6,0,11,7
5630,33618,prior,11,5,16,6
5631,44803,prior,9,0,11,4
5632,180348,prior,19,5,16,12
5633,94257,prior,8,3,12,8
5634,10704,prior,37,2,0,4
5635,94104,prior,46,3,20,1
5636,189337,prior,5,3,20,30
5637,65213,prior,5,1,13,30
5638,204342,prior,2,1,12,7
5639,176977,prior,33,1,8,6
5640,155,prior,15,2,0,28
5641,120470,prior,5,4,13,7
5642,95286,prior,4,4,17,30
5643,205406,train,26,1,8,20
5644,125921,prior,7,1,13,13
5645,129196,prior,5,3,16,4
5646,183006,prior,3,2,15,11
5647,121714,prior,55,6,10,6
5648,203909,prior,10,2,15,30
5649,109177,prior,2,5,18,10
5650,169288,prior,38,1,10,10
5651,126535,prior,18,4,9,18
5652,69652,prior,15,3,11,9
5653,61590,prior,7,4,7,30
5654,168879,prior,4,2,11,5
5655,178065,prior,5,6,14,4
5656,121645,prior,17,1,13,4
5657,163395,prior,4,1,16,0
5658,121467,prior,3,1,11,0
5659,115245,prior,8,1,14,12
5660,104533,train,16,0,10,24
5661,113806,prior,2,0,14,6
5662,143831,prior,18,1,15,7
5663,176638,prior,4,1,9,4
5664,150183,prior,3,3,14,16
5665,103288,prior,28,3,10,7
5666,73698,prior,4,2,18,11
5667,120185,prior,60,3,21,1
5668,7991,prior,7,3,4,15
5669,66799,prior,5,5,14,9
5670,16000,prior,3,5,13,4
5671,24706,prior,29,6,16,4
5672,196185,prior,1,4,13,NULL
5673,73124,prior,7,1,7,1
5674,158328,prior,7,2,21,25
5675,62545,prior,2,6,14,15
5676,92890,prior,49,0,15,4
5677,79795,prior,5,1,14,10
5678,160567,prior,6,5,11,2
5679,75090,prior,45,2,22,30
5680,12424,prior,46,2,10,9
5681,139371,prior,2,6,23,2
5682,76375,prior,3,6,10,28
5683,118818,prior,5,1,15,8
5684,132328,prior,1,0,19,NULL
5685,179595,prior,30,3,16,13
5686,32717,prior,22,5,16,9
5687,172204,prior,16,0,12,14
5688,195877,prior,4,5,11,10
5689,49988,prior,36,1,10,2
5690,107897,prior,3,3,19,1
5691,113760,prior,24,3,11,4
5692,16390,prior,13,6,12,6
5693,94179,prior,8,2,19,2
5694,2868,prior,26,4,21,20
5695,72423,prior,6,5,17,17
5696,186583,train,36,5,16,1
5697,22937,prior,6,1,12,28
5698,72221,prior,43,6,11,1
5699,180023,prior,20,2,15,14
5700,34396,prior,50,6,21,4
5701,81855,prior,1,3,9,NULL
5702,155064,prior,20,3,8,15
5703,83093,prior,10,1,18,6
5704,38409,prior,5,0,19,7
5705,189808,prior,15,1,12,7
5706,47610,prior,28,2,11,7
5707,110596,prior,11,5,12,3
5708,112319,prior,62,0,18,7
5709,69866,prior,5,2,19,7
5710,25666,prior,34,1,12,11
5711,184522,prior,2,1,15,7
5712,91633,prior,2,1,9,6
5713,144175,prior,23,6,16,27
5714,204630,prior,3,4,15,30
5715,156320,train,25,3,16,4
5716,130326,prior,5,2,10,6
5717,118575,prior,11,0,14,7
5718,188417,prior,31,3,14,8
5719,31162,train,10,3,15,10
5720,176417,prior,3,2,7,7
5721,61154,prior,6,1,13,30
5722,19102,prior,45,5,10,7
5723,148902,prior,77,0,17,2
5724,105187,prior,14,5,7,16
5725,175656,prior,42,2,12,7
5726,91153,prior,28,0,10,8
5727,143697,prior,24,0,9,10
5728,120666,train,28,3,13,30
5729,111385,prior,11,3,18,10
5730,176580,prior,18,5,12,10
5731,29889,train,7,4,14,26
5732,184175,prior,10,6,16,3
5733,92179,prior,1,6,10,NULL
5734,32573,train,21,2,15,24
5735,63193,prior,13,4,0,18
5736,52853,prior,14,6,11,9
5737,122638,prior,5,1,15,5
5738,36176,prior,4,1,19,11
5739,101383,train,21,0,10,27
5740,73342,prior,74,6,16,1
5741,162397,prior,30,4,19,8
5742,43818,prior,2,5,8,7
5743,1173,train,56,6,16,8
5744,133695,prior,9,0,14,11
5745,80607,prior,22,1,10,8
5746,178209,prior,56,6,14,3
5747,4948,prior,18,4,13,16
5748,182217,prior,81,1,10,7
5749,42497,prior,22,1,16,9
5750,44713,prior,10,2,10,15
5751,36069,prior,28,2,12,9
5752,87659,prior,8,5,7,5
5753,124653,prior,3,6,11,29
5754,138031,prior,2,2,12,4
5755,186616,prior,24,0,8,8
5756,142780,prior,33,3,8,5
5757,68905,prior,1,0,11,NULL
5758,96763,prior,8,4,13,11
5759,178435,prior,1,5,14,NULL
5760,67798,prior,20,6,10,3
5761,172140,prior,1,2,10,NULL
5762,53457,prior,6,0,17,30
5763,129515,prior,2,4,22,30
5764,79570,prior,37,0,13,6
5765,119237,prior,6,1,15,11
5766,55968,prior,3,6,18,27
5767,89005,prior,18,3,18,5
5768,137087,prior,11,6,10,7
5769,192267,prior,8,0,11,4
5770,190338,prior,3,3,15,13
5771,103486,prior,2,6,21,30
5772,151906,prior,14,4,8,1
5773,200701,prior,7,6,18,2
5774,12739,prior,7,6,9,6
5775,135640,prior,9,6,13,1
5776,82480,prior,26,1,15,4
5777,65161,prior,14,2,17,12
5778,7333,prior,4,4,17,8
5779,43038,prior,1,5,23,NULL
5780,40486,prior,1,6,13,NULL
5781,170404,prior,22,2,10,8
5782,124137,prior,2,0,22,28
5783,79853,prior,7,1,13,12
5784,4599,prior,32,2,10,6
5785,59138,prior,24,5,15,2
5786,144777,prior,10,5,18,30
5787,70118,prior,2,3,16,30
5788,157830,prior,47,6,18,6
5789,177411,prior,32,0,11,9
5790,44749,prior,53,1,11,14
5791,12735,prior,3,4,10,16
5792,161787,prior,16,3,17,3
5793,131880,prior,24,3,12,6
5794,144802,prior,10,6,7,4
5795,32385,prior,7,5,15,7
5796,88848,train,18,0,22,4
5797,180074,prior,56,1,14,2
5798,68713,prior,38,3,11,4
5799,158003,prior,8,1,16,20
5800,113040,prior,29,3,15,0
5801,50196,prior,10,6,12,30
5802,65725,prior,3,6,9,5
5803,74530,prior,47,1,10,8
5804,202101,prior,33,1,12,7
5805,162401,prior,9,1,14,6
5806,79089,prior,36,5,17,7
5807,21117,prior,3,1,19,3
5808,45228,prior,52,6,12,7
5809,79235,prior,24,0,8,11
5810,25882,prior,6,0,10,13
5811,142458,prior,10,0,1,8
5812,78567,prior,2,1,1,13
5813,110647,prior,27,3,20,0
5814,83632,prior,12,6,11,7
5815,203884,prior,9,4,10,13
5816,20831,prior,21,6,14,6
5817,198043,prior,5,6,15,4
5818,64719,prior,6,2,10,8
5819,201982,prior,3,4,9,3
5820,149012,prior,21,2,9,6
5821,89671,prior,25,1,10,3
5822,132703,prior,80,3,18,6
5823,44633,prior,19,2,18,5
5824,147458,prior,7,0,12,22
5825,79768,prior,2,2,2,8
5826,182179,prior,14,5,20,8
5827,31120,prior,16,0,18,7
5828,116741,prior,8,6,18,15
5829,190945,prior,2,0,20,11
5830,135618,train,4,0,21,30
5831,118514,prior,7,1,7,7
5832,97729,prior,84,4,20,3
5833,4520,prior,9,6,7,2
5834,200318,prior,8,3,10,30
5835,16400,prior,66,0,22,3
5836,11817,train,14,0,17,21
5837,79497,prior,6,6,8,30
5838,82404,prior,11,0,20,10
5839,188413,prior,32,0,16,1
5840,49168,prior,11,2,13,11
5841,152450,prior,17,5,17,4
5842,139140,prior,20,0,9,26
5843,118626,prior,3,2,16,7
5844,178850,prior,46,2,13,0
5845,2184,prior,21,5,12,7
5846,88800,train,4,3,10,30
5847,108069,prior,1,1,8,NULL
5848,169586,prior,10,4,8,1
5849,146194,prior,26,5,13,30
5850,140395,prior,93,5,15,2
5851,111451,prior,41,2,11,6
5852,21677,prior,1,0,20,NULL
5853,1815,prior,24,0,14,7
5854,129647,prior,6,4,12,10
5855,187930,prior,70,1,22,5
5856,169990,prior,27,3,16,0
5857,130851,prior,1,4,15,NULL
5858,85356,train,10,3,13,29
5859,162595,prior,2,1,15,1
5860,80536,prior,2,2,16,21
5861,134465,prior,37,2,21,3
5862,125139,prior,1,5,8,NULL
5863,176906,prior,5,6,17,1
5864,56509,prior,4,1,11,20
5865,57158,prior,26,1,10,14
5866,52540,prior,60,5,10,4
5867,115163,prior,51,1,10,7
5868,105829,prior,3,3,17,28
5869,108777,prior,4,1,7,17
5870,41591,prior,35,6,13,8
5871,160553,prior,17,3,12,3
5872,167894,prior,16,5,6,7
5873,95125,prior,26,4,7,3
5874,128164,prior,4,4,14,6
5875,66955,prior,6,4,11,5
5876,161290,prior,15,6,10,6
5877,189925,prior,10,4,11,2
5878,127868,prior,26,6,22,7
5879,193189,prior,5,1,17,9
5880,36497,prior,7,6,14,4
5881,168508,prior,15,4,20,5
5882,171771,prior,8,1,10,2
5883,10868,prior,8,6,16,5
5884,198004,prior,37,2,15,1
5885,134989,prior,15,0,21,6
5886,25867,prior,11,5,10,7
5887,11236,prior,56,5,12,6
5888,138168,prior,2,6,11,30
5889,54888,prior,1,5,20,NULL
5890,68434,prior,30,0,15,14
5891,194339,prior,4,2,9,8
5892,99805,prior,21,1,20,2
5893,180032,prior,4,5,12,30
5894,81506,prior,13,1,17,20
5895,206043,prior,16,1,18,7
5896,80537,prior,1,5,15,NULL
5897,148225,prior,9,5,11,7
5898,37506,prior,7,3,19,2
5899,57218,prior,12,0,10,8
5900,100330,prior,13,3,14,6
5901,88599,prior,5,1,15,28
5902,127318,prior,8,0,10,4
5903,92980,train,5,3,13,23
5904,32724,prior,2,1,7,30
5905,32802,prior,66,1,6,4
5906,150532,prior,1,4,20,NULL
5907,14448,prior,20,3,13,9
5908,21030,prior,68,4,8,11
5909,77937,prior,22,4,12,12
5910,24429,train,5,4,17,30
5911,181472,prior,1,1,15,NULL
5912,18355,prior,11,5,13,4
5913,105144,prior,2,3,17,30
5914,180849,prior,4,0,16,30
5915,63935,prior,14,6,20,12
5916,2408,prior,1,3,21,NULL
5917,47171,prior,15,1,16,14
5918,127338,test,6,1,13,30
5919,146806,prior,10,1,13,7
5920,89727,prior,9,0,13,7
5921,27275,test,9,0,18,29
5922,6822,prior,3,4,11,6
5923,70920,prior,4,2,19,11
5924,135043,prior,10,0,11,4
5925,75079,prior,33,6,7,3
5926,180419,prior,6,1,15,16
5927,32001,prior,36,1,9,15
5928,137346,prior,9,5,18,30
5929,9501,prior,45,2,12,5
5930,186271,prior,34,0,9,4
5931,192812,prior,12,0,7,21
5932,5030,prior,10,2,11,6
5933,191653,train,6,1,23,30
5934,57071,prior,19,5,12,6
5935,189282,prior,1,1,18,NULL
5936,164876,prior,10,0,16,14
5937,121878,prior,12,4,15,14
5938,5779,prior,8,0,8,6
5939,49356,train,24,0,15,30
5940,123460,prior,36,1,12,11
5941,144089,prior,10,1,19,17
5942,71504,prior,1,1,7,NULL
5943,156182,prior,21,3,15,7
5944,66344,prior,2,2,21,8
5945,174439,prior,2,2,15,16
5946,181263,prior,3,6,17,20
5947,119870,prior,2,0,18,30
5948,72511,prior,25,3,21,2
5949,31615,prior,11,6,14,4
5950,93723,train,4,3,16,16
5951,50442,prior,99,1,10,5
5952,130312,prior,2,2,9,4
5953,109393,prior,33,5,14,4
5954,110992,prior,2,6,18,13
5955,163895,prior,21,4,12,6
5956,119887,prior,7,4,9,14
5957,8719,prior,1,6,15,NULL
5958,170533,prior,15,4,16,7
5959,162741,prior,36,1,9,5
5960,74362,prior,19,4,12,5
5961,145164,prior,17,3,14,5
5962,163235,prior,4,3,16,13
5963,17472,prior,11,3,12,10
5964,57934,prior,2,1,13,15
5965,134353,prior,29,5,12,4
5966,204030,train,7,0,8,30
5967,87064,prior,9,6,11,19
5968,202735,prior,24,0,22,1
5969,36376,prior,49,3,11,8
5970,59542,prior,3,0,11,8
5971,145454,prior,80,4,11,7
5972,40296,prior,2,0,11,4
5973,81982,prior,3,1,15,0
5974,56903,prior,10,4,12,10
5975,56911,prior,1,0,19,NULL
5976,107935,prior,2,6,15,28
5977,70186,prior,4,0,12,7
5978,22055,prior,1,5,10,NULL
5979,111134,prior,12,6,11,13
5980,205557,prior,6,1,10,22
5981,105277,train,5,4,9,24
5982,14367,prior,3,0,11,5
5983,1920,prior,1,0,9,NULL
5984,52814,prior,22,3,8,7
5985,96914,train,14,5,15,5
5986,2785,prior,26,1,8,6
5987,35340,prior,8,3,11,30
5988,126311,prior,21,3,17,4
5989,127676,test,15,2,10,4
5990,12486,prior,54,2,12,4
5991,196001,train,14,5,14,16
5992,51585,prior,20,1,14,1
5993,158077,prior,2,3,13,8
5994,147031,prior,14,0,10,14
5995,26235,prior,9,0,17,13
5996,80092,prior,3,5,19,8
5997,118755,prior,88,3,14,7
5998,182595,prior,38,4,8,1
5999,59614,prior,1,4,13,NULL
6000,86275,train,7,1,15,4
6001,176704,prior,10,5,10,18
6002,190463,prior,9,6,14,6
6003,173884,prior,19,6,7,8
6004,5057,prior,6,1,13,9
6005,136534,prior,22,5,13,11
6006,87129,prior,2,5,9,30
6007,203673,prior,59,1,15,8
6008,182784,prior,4,2,14,24
6009,130211,prior,17,1,13,14
6010,179520,prior,3,0,22,3
6011,1746,prior,4,4,8,30
6012,94546,prior,9,5,22,13
6013,112821,prior,22,2,9,8
6014,195040,prior,87,4,17,1
6015,78034,prior,11,4,15,13
6016,179730,prior,5,3,23,24
6017,172660,prior,1,2,18,NULL
6018,40574,prior,73,2,15,18
6019,111005,prior,5,3,19,27
6020,26150,prior,5,2,13,30
6021,115312,prior,5,6,15,0
6022,95091,prior,8,4,19,30
6023,182917,train,6,0,12,20
6024,167273,prior,23,4,21,11
6025,183659,prior,2,2,14,7
6026,45027,prior,54,4,20,6
6027,16428,prior,17,5,7,6
6028,53160,prior,17,1,11,2
6029,177960,train,16,6,13,20
6030,73989,prior,4,3,9,16
6031,32210,prior,16,1,10,6
6032,69901,prior,3,3,18,25
6033,16001,prior,28,1,11,7
6034,206082,prior,4,1,9,5
6035,11288,prior,6,4,16,30
6036,77103,prior,42,0,14,6
6037,148136,prior,14,0,16,2
6038,129512,prior,9,0,22,13
6039,112604,prior,3,3,11,2
6040,75073,prior,15,3,16,11
6041,160625,prior,38,5,14,11
6042,196239,prior,11,2,15,16
6043,106321,prior,32,4,11,4
6044,83114,prior,4,2,13,30
6045,192372,prior,1,1,12,NULL
6046,75178,prior,12,6,17,8
6047,5552,prior,8,2,13,2
6048,16315,prior,18,5,20,13
6049,150456,prior,3,6,12,30
6050,166449,prior,57,3,19,4
6051,128263,prior,48,4,9,4
6052,7156,prior,9,6,18,6
6053,38983,prior,10,5,13,2
6054,71086,prior,45,3,17,6
6055,55360,prior,4,3,19,11
6056,205060,prior,4,5,19,6
6057,182689,prior,51,4,17,3
6058,183695,prior,1,3,11,NULL
6059,84194,prior,7,3,7,15
6060,43408,prior,74,4,16,8
6061,168197,prior,4,3,7,12
6062,196968,prior,6,2,16,5
6063,58278,prior,35,0,15,2
6064,114479,prior,34,6,8,11
6065,14572,prior,3,6,18,30
6066,186595,prior,8,6,17,30
6067,124441,test,12,5,9,8
6068,28907,prior,2,3,16,23
6069,149535,prior,2,0,20,16
6070,146603,prior,19,0,14,15
6071,36325,prior,2,1,19,11
6072,37507,prior,4,2,18,19
6073,180496,test,10,5,10,30
6074,108988,prior,3,6,13,13
6075,161043,prior,74,3,6,2
6076,14537,prior,3,3,11,22
6077,167628,prior,1,0,10,NULL
6078,106292,prior,5,0,16,1
6079,103505,prior,18,2,14,5
6080,82639,prior,70,6,13,5
6081,39873,prior,3,3,22,10
6082,62011,prior,7,3,17,14
6083,102796,prior,6,0,8,7
6084,185031,prior,25,0,8,14
6085,13009,prior,11,4,13,7
6086,200277,prior,12,0,19,7
6087,129488,prior,5,0,14,7
6088,5321,prior,12,0,15,12
6089,161968,prior,17,1,15,8
6090,192795,prior,60,6,8,1
6091,143948,prior,12,2,10,2
6092,48764,prior,22,6,11,3
6093,119401,prior,14,1,15,18
6094,46496,prior,4,4,13,7
6095,20013,prior,1,5,18,NULL
6096,5965,train,6,2,18,9
6097,177896,prior,2,1,9,14
6098,35832,prior,5,1,9,28
6099,101010,prior,15,1,9,5
6100,51648,test,5,3,14,30
6101,74375,prior,21,2,14,5
6102,67200,prior,1,5,14,NULL
6103,82667,prior,8,6,17,6
6104,26497,test,5,1,20,30
6105,48401,prior,36,4,21,13
6106,103198,prior,17,1,11,7
6107,123208,prior,13,2,8,19
6108,124725,prior,16,1,7,9
6109,132026,prior,4,3,15,17
6110,108327,prior,8,1,16,6
6111,86344,prior,37,1,9,12
6112,124762,prior,5,6,20,14
6113,58077,prior,27,1,9,7
6114,140839,prior,4,6,10,16
6115,69035,prior,49,0,11,3
6116,152042,prior,5,4,12,29
6117,59384,prior,17,0,3,7
6118,89799,prior,58,6,8,1
6119,88241,prior,16,6,16,7
6120,28847,prior,2,1,19,5
6121,13019,prior,10,0,14,30
6122,166260,prior,2,6,17,30
6123,63246,prior,31,5,16,3
6124,4584,prior,30,1,16,6
6125,1710,prior,1,5,9,NULL
6126,2229,prior,11,0,17,8
6127,33731,prior,81,5,8,1
6128,91237,prior,2,1,15,9
6129,38907,train,7,1,14,30
6130,69854,prior,13,3,7,30
6131,55651,prior,1,6,12,NULL
6132,49251,prior,6,0,9,7
6133,64461,prior,9,4,9,30
6134,130915,prior,58,1,13,23
6135,171433,prior,2,6,11,13
6136,37890,prior,1,0,10,NULL
6137,180891,prior,19,1,21,17
6138,72757,test,12,6,15,13
6139,178116,prior,18,1,8,1
6140,165026,prior,27,0,11,4
6141,131235,prior,9,1,18,29
6142,31847,prior,1,5,15,NULL
6143,12666,prior,31,0,14,11
6144,17221,prior,7,0,19,10
6145,38371,prior,20,0,19,30
6146,21519,prior,5,2,13,23
6147,82288,prior,28,2,9,5
6148,190516,prior,19,4,18,8
6149,78599,prior,11,4,8,4
6150,184112,prior,61,0,9,5
6151,179333,prior,2,6,16,26
6152,163919,prior,20,5,17,3
6153,179306,prior,41,5,17,6
6154,115682,prior,7,0,7,22
6155,180825,prior,11,2,17,11
6156,158881,prior,7,1,18,7
6157,184517,prior,37,1,11,7
6158,51775,prior,14,5,17,8
6159,162676,prior,2,6,8,8
6160,58666,prior,23,6,12,7
6161,43946,prior,14,5,14,4
6162,117762,prior,9,5,6,8
6163,32820,prior,31,0,16,7
6164,178831,prior,11,1,15,30
6165,94268,prior,11,2,11,8
6166,145376,prior,3,6,14,6
6167,146678,prior,21,2,0,14
6168,88569,prior,11,6,17,6
6169,9479,prior,5,5,2,14
6170,171407,prior,2,0,13,4
6171,100437,prior,6,0,21,8
6172,170768,prior,33,1,15,9
6173,155845,prior,11,3,22,22
6174,60057,prior,1,0,10,NULL
6175,42874,prior,11,3,13,8
6176,167037,prior,16,6,17,30
6177,149369,prior,42,5,13,3
6178,203794,prior,13,4,16,30
6179,104307,prior,58,2,14,1
6180,132916,train,10,0,16,17
6181,17031,prior,5,1,14,26
6182,38099,prior,32,2,9,8
6183,110356,prior,2,1,10,25
6184,30686,prior,67,1,10,4
6185,195147,prior,13,4,19,5
6186,198444,prior,55,4,20,1
6187,30010,train,5,4,12,30
6188,171195,prior,5,4,11,30
6189,166226,prior,8,5,10,4
6190,50096,prior,3,0,15,6
6191,163110,prior,8,2,16,8
6192,51817,prior,4,4,11,10
6193,200507,prior,7,3,20,21
6194,68857,prior,8,6,23,6
6195,37142,prior,73,1,11,5
6196,124753,prior,89,5,12,1
6197,142277,prior,17,5,15,4
6198,55657,prior,9,5,13,5
6199,171922,train,6,4,20,30
6200,53596,prior,33,4,7,5
6201,130715,prior,2,1,12,21
6202,61312,prior,2,5,9,30
6203,48096,prior,61,3,17,2
6204,144435,prior,94,4,13,1
6205,160098,prior,24,5,11,16
6206,45501,prior,5,5,9,3
6207,41218,prior,27,6,20,7
6208,135633,prior,4,3,18,23
6209,108747,prior,10,0,15,3
6210,94713,prior,7,3,12,7
6211,192803,prior,12,5,10,9
6212,93218,prior,15,0,19,8
6213,156130,prior,5,6,8,20
6214,116145,prior,21,4,18,8
6215,188998,prior,22,0,16,3
6216,173524,prior,8,3,14,14
6217,5802,prior,38,1,18,14
6218,3599,prior,6,2,7,20
6219,173020,prior,14,5,10,1
6220,65959,prior,4,1,12,4
6221,133139,prior,7,1,13,29
6222,100659,test,5,0,16,12
6223,55695,prior,41,5,6,2
6224,164182,prior,9,4,10,2
6225,84519,prior,16,0,15,21
6226,83461,prior,2,3,12,27
6227,135052,prior,5,0,13,30
6228,76190,prior,18,1,14,27
6229,135683,prior,18,4,17,4
6230,125553,prior,1,6,14,NULL
6231,198884,prior,24,5,13,24
6232,141167,prior,7,4,11,1
6233,71782,prior,7,0,13,28
6234,174264,prior,3,1,10,1
6235,195705,prior,6,6,14,10
6236,44867,prior,47,1,15,2
6237,99045,prior,24,3,12,11
6238,88594,prior,7,4,17,10
6239,67669,prior,15,6,20,4
6240,186859,prior,3,1,8,8
6241,169290,prior,4,5,21,6
6242,144538,prior,6,2,15,21
6243,56854,prior,5,3,13,14
6244,26387,prior,7,1,12,15
6245,182327,prior,16,1,19,2
6246,201612,prior,35,3,11,6
6247,80876,prior,45,5,14,4
6248,84046,prior,6,2,14,30
6249,149377,prior,35,2,12,7
6250,147684,prior,14,0,16,14
6251,201885,prior,1,3,12,NULL
6252,167275,prior,12,2,9,5
6253,53533,prior,28,5,12,4
6254,156665,prior,15,5,11,4
6255,118656,prior,14,2,16,6
6256,142511,prior,53,1,8,3
6257,156551,prior,4,1,11,9
6258,11450,prior,3,6,8,12
6259,180095,prior,2,5,8,2
6260,112802,prior,30,6,12,6
6261,51834,prior,8,6,18,0
6262,124477,prior,69,2,10,1
6263,96299,prior,46,0,16,5
6264,109572,prior,5,0,12,21
6265,82770,prior,20,4,14,6
6266,19389,prior,2,2,16,21
6267,148233,prior,29,4,11,7
6268,38559,prior,9,1,14,10
6269,182105,prior,3,3,15,8
6270,123492,prior,27,1,17,2
6271,102110,prior,8,0,19,3
6272,92994,prior,12,6,20,5
6273,38327,prior,19,1,21,7
6274,124823,prior,76,3,9,3
6275,186435,test,7,6,18,30
6276,104238,prior,5,1,12,9
6277,44075,prior,2,4,19,15
6278,40083,prior,2,5,10,8
6279,182537,prior,12,0,16,15
6280,32912,prior,2,5,0,4
6281,180914,prior,3,0,16,30
6282,136194,train,5,4,9,18
6283,184628,prior,92,3,17,5
6284,122476,prior,99,2,16,2
6285,174321,prior,46,6,12,6
6286,185494,train,14,3,9,9
6287,54847,prior,5,2,16,8
6288,49522,prior,47,0,8,8
6289,162101,prior,8,4,16,7
6290,19686,prior,35,2,15,4
6291,191410,prior,24,2,14,1
6292,92205,prior,4,3,13,8
6293,106647,prior,2,0,17,9
6294,152401,prior,8,0,12,3
6295,94934,prior,6,3,14,13
6296,175523,prior,5,0,18,24
6297,112554,prior,23,6,15,20
6298,54232,prior,1,2,11,NULL
6299,51338,prior,14,5,19,2
6300,135945,prior,41,3,17,14
6301,173775,prior,29,0,8,9
6302,187753,prior,1,2,10,NULL
6303,178465,prior,17,1,13,7
6304,11047,prior,16,0,17,14
6305,12951,prior,4,6,16,0
6306,71376,prior,3,6,13,7
6307,86340,prior,4,0,12,30
6308,183663,prior,8,0,21,30
6309,129654,prior,20,1,9,12
6310,84027,prior,3,6,10,6
6311,179685,prior,13,1,17,30
6312,90738,prior,8,2,13,7
6313,140756,test,14,6,23,14
6314,113946,prior,49,5,18,5
6315,200561,train,5,0,17,12
6316,132942,prior,19,2,14,21
6317,151375,prior,2,6,17,15
6318,189565,prior,4,5,17,10
6319,10397,prior,17,5,17,11
6320,84985,prior,12,6,11,5
6321,20487,prior,39,3,2,14
6322,114316,prior,19,4,7,3
6323,181365,prior,7,1,14,20
6324,142585,prior,4,5,23,17
6325,96576,prior,84,1,8,5
6326,40437,prior,9,5,16,5
6327,190126,prior,18,5,12,2
6328,108771,prior,1,4,10,NULL
6329,162920,prior,1,0,18,NULL
6330,163644,prior,18,6,19,16
6331,119777,prior,78,2,9,5
6332,157954,prior,2,5,7,4
6333,80862,train,5,0,19,4
6334,165298,prior,10,0,16,13
6335,129348,prior,31,6,8,15
6336,181942,prior,7,3,15,4
6337,68275,prior,18,0,15,11
6338,104141,prior,10,5,12,3
6339,185801,prior,47,0,14,1
6340,48042,prior,9,2,16,18
6341,15060,prior,8,5,15,3
6342,184382,prior,24,6,21,8
6343,44593,prior,3,1,17,8
6344,109967,prior,14,4,12,10
6345,90096,prior,3,0,18,20
6346,35589,test,6,0,11,8
6347,135190,prior,23,6,16,7
6348,95498,prior,3,3,17,20
6349,59987,train,4,1,10,30
6350,87925,prior,21,1,21,8
6351,152360,prior,81,3,11,1
6352,11712,prior,10,0,14,6
6353,77205,prior,11,4,8,7
6354,11176,prior,26,0,20,30
6355,175856,train,8,1,16,30
6356,97927,prior,28,0,13,21
6357,141550,train,5,4,11,30
6358,73705,prior,5,3,8,3
6359,130599,prior,49,3,14,3
6360,84997,prior,10,6,14,30
6361,121743,prior,41,3,20,15
6362,53967,prior,16,2,12,26
6363,166836,prior,21,2,15,14
6364,2822,prior,9,2,20,13
6365,100101,prior,6,2,12,7
6366,138184,prior,18,6,16,16
6367,118439,prior,2,0,15,16
6368,118770,prior,11,2,13,11
